manufacturer,npi,product,csr,start_date,term_date
amgen,1477944957,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1477944957,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1477944957,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1477944957,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1477950632,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1477950632,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1477950632,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1477950632,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1477950632,MVASI,1,1-Jun-20,31-Dec-99
amgen,1477950632,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1477950632,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1477950632,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1477950632,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1477950632,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1477975688,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1477975688,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1477975688,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1477975688,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1477975688,MVASI,1,1-Jun-20,31-Dec-99
amgen,1477975688,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1477975688,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1477975688,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1477975688,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1477975688,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1477994853,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1477994853,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1477994853,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1477994853,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1477994853,MVASI,1,1-Jun-20,31-Dec-99
amgen,1477994853,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1477994853,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1477994853,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1477994853,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1477994853,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1487108932,ARANESP,1,1-Jun-20,1-Apr-22
amgen,1487108932,AVSOLA,1,1-Jun-20,1-Apr-22
amgen,1487108932,ENBREL,1,1-Jun-20,1-Apr-22
amgen,1487108932,KANJINTI,1,1-Jun-20,1-Apr-22
amgen,1487108932,MVASI,1,1-Jun-20,1-Apr-22
amgen,1487108932,NEULASTA,1,1-Jun-20,1-Apr-22
amgen,1487108932,NEUPOGEN,1,1-Jun-20,1-Apr-22
amgen,1487108932,PROLIA,1,1-Jun-20,1-Apr-22
amgen,1487108932,RIABNI,1,1-Jun-20,1-Apr-22
amgen,1487108932,TEZSPIRE,1,1-Jun-20,1-Apr-22
amgen,1487286571,AVSOLA,0.963679,1-Apr-04,31-Dec-99
amgen,1487286571,KANJINTI,0.91459,1-Apr-04,31-Dec-99
amgen,1487286571,MVASI,0.962037,1-Apr-04,31-Dec-99
amgen,1487286571,NEULASTA,0.966101,1-Apr-04,31-Dec-99
amgen,1487286571,PROLIA,0.886881,1-Apr-04,31-Dec-99
amgen,1487603585,ENBREL,0.839857,1-Jul-98,31-Dec-99
amgen,1487603585,NEULASTA,0.98,1-Jul-98,31-Dec-99
amgen,1487603585,PROLIA,0.973214,1-Jul-98,31-Dec-99
amgen,1487638417,PROLIA,0.931372,15-Mar-22,31-Dec-99
amgen,1487644993,NEULASTA,0.752941,1-Jul-12,31-Dec-99
amgen,1487647590,NEULASTA,0.894736,1-Apr-15,31-Dec-99
amgen,1487678942,ENBREL,0.810996,1-Jul-12,31-Dec-99
amgen,1487678942,PROLIA,0.875933,1-Jul-12,31-Dec-99
amgen,1487684122,PROLIA,0.966309,1-Jul-10,31-Dec-99
amgen,1487695813,ARANESP,1,1-Sep-20,31-Dec-99
amgen,1487695813,AVSOLA,1,1-Sep-20,31-Dec-99
amgen,1487695813,ENBREL,1,1-Sep-20,31-Dec-99
amgen,1487695813,KANJINTI,1,1-Sep-20,31-Dec-99
amgen,1487695813,MVASI,1,1-Sep-20,31-Dec-99
amgen,1487695813,NEULASTA,1,1-Sep-20,31-Dec-99
amgen,1487695813,NEUPOGEN,1,1-Sep-20,31-Dec-99
amgen,1487695813,PROLIA,1,1-Sep-20,31-Dec-99
amgen,1487695813,RIABNI,1,1-Sep-20,31-Dec-99
amgen,1487695813,TEZSPIRE,1,1-Sep-20,31-Dec-99
amgen,1487695888,ARANESP,0.986425,1-Oct-15,31-Dec-99
amgen,1487695888,KANJINTI,0.937984,1-Oct-15,31-Dec-99
amgen,1487695888,MVASI,1,1-Oct-15,31-Dec-99
amgen,1487696191,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1487696191,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1487696191,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1487696191,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1487696191,MVASI,1,1-Jun-20,31-Dec-99
amgen,1487696191,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1487696191,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1487696191,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1487696191,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1487696191,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1487696985,PROLIA,0.727941,1-Jan-21,31-Dec-99
amgen,1487706016,KANJINTI,0.954773,1-Jul-16,31-Dec-99
amgen,1487706016,MVASI,0.836956,1-Jul-16,31-Dec-99
amgen,1487706016,NEULASTA,0.946386,1-Jul-16,31-Dec-99
amgen,1487706016,PROLIA,0.965936,1-Jul-16,31-Dec-99
amgen,1487707188,ENBREL,0.742489,1-Jan-12,31-Dec-99
amgen,1487707188,MVASI,0.732997,1-Jan-12,31-Dec-99
amgen,1487707188,TEZSPIRE,0.747572,1-Jan-12,31-Dec-99
amgen,1487712493,ARANESP,0.987341,1-Jan-21,31-Dec-99
amgen,1487730222,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1487730222,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1487730222,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1487730222,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1487730222,MVASI,1,1-Jun-20,31-Dec-99
amgen,1487730222,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1487730222,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1487730222,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1487730222,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1487730222,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1487731352,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1487731352,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1487731352,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1487731352,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1487731352,MVASI,1,1-Jun-20,31-Dec-99
amgen,1487731352,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1487731352,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1487731352,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1487731352,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1487731352,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1487855045,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1487855045,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1487855045,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1487855045,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1487855045,MVASI,1,1-Jun-20,31-Dec-99
amgen,1487855045,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1487855045,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1487855045,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1487855045,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1487855045,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1487893277,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1487893277,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1487893277,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1487893277,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1487893277,MVASI,1,1-Jun-20,31-Dec-99
amgen,1487893277,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1487893277,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1487893277,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1487893277,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1487893277,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1487904546,ARANESP,0.854511,1-Jul-13,31-Dec-99
amgen,1487904546,KANJINTI,1,1-Jul-13,31-Dec-99
amgen,1487904546,MVASI,0.994836,1-Jul-13,31-Dec-99
amgen,1487904546,NEULASTA,0.947976,1-Jul-13,31-Dec-99
amgen,1487904546,RIABNI,0.925,1-Jul-13,31-Dec-99
amgen,1487931341,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1487931341,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1487931341,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1487931341,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1487931341,MVASI,1,1-Jun-20,31-Dec-99
amgen,1487931341,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1487931341,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1487931341,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1487931341,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1487931341,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1497190771,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1497190771,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1497190771,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1497190771,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1497190771,MVASI,1,1-Jun-20,31-Dec-99
amgen,1497190771,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1497190771,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1497190771,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1497190771,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1497190771,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1497206973,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1497206973,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1497206973,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1497206973,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1497206973,MVASI,1,1-Jun-20,31-Dec-99
amgen,1497206973,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1497206973,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1497206973,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1497206973,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1497206973,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1497703045,PROLIA,0.95,1-Jan-11,31-Dec-99
amgen,1497723407,ARANESP,0.955056,1-Apr-21,31-Dec-99
amgen,1497723407,KANJINTI,1.032863,1-Apr-21,31-Dec-99
amgen,1497723407,MVASI,0.96505,1-Apr-21,31-Dec-99
amgen,1497723407,NEULASTA,0.981481,1-Apr-21,31-Dec-99
amgen,1497723407,PROLIA,0.770661,1-Apr-21,31-Dec-99
amgen,1497726020,PROLIA,0.826086,30-Aug-10,31-Dec-99
amgen,1497737183,ENBREL,0.963993,1-Jul-04,31-Dec-99
amgen,1497737183,PROLIA,0.94354,1-Jul-04,31-Dec-99
amgen,1497750244,PROLIA,0.986866,1-Jul-20,31-Dec-99
amgen,1497750244,TEZSPIRE,0.964601,1-Jul-20,31-Dec-99
amgen,1497751309,PROLIA,1.097701,31-Aug-10,31-Dec-99
amgen,1497774780,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1497774780,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1497774780,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1497774780,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1497774780,MVASI,1,1-Jun-20,31-Dec-99
amgen,1497774780,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1497774780,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1497774780,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1497774780,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1497774780,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1497780480,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1497780480,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1497780480,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1497780480,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1497780480,MVASI,1,1-Jun-20,31-Dec-99
amgen,1497780480,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1497780480,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1497780480,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1497780480,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1497780480,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1497859052,TEZSPIRE,1,1-Oct-03,31-Dec-99
amgen,1497861017,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1497861017,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1497861017,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1497861017,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1497861017,MVASI,1,1-Jun-20,31-Dec-99
amgen,1497861017,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1497861017,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1497861017,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1497861017,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1497861017,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1497912653,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1497912653,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1497912653,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1497912653,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1497912653,MVASI,1,1-Jun-20,31-Dec-99
amgen,1497912653,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1497912653,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1497912653,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1497912653,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1497912653,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1497995815,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1497995815,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1497995815,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1497995815,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1497995815,MVASI,1,1-Jun-20,31-Dec-99
amgen,1497995815,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1497995815,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1497995815,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1497995815,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1497995815,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1508192543,ARANESP,0.879396,1-Apr-05,31-Dec-99
amgen,1508192543,KANJINTI,0.959183,1-Apr-05,31-Dec-99
amgen,1508192543,MVASI,0.996172,1-Apr-05,31-Dec-99
amgen,1508192543,NEULASTA,0.960829,1-Apr-05,31-Dec-99
amgen,1508315516,ARANESP,0.828947,1-Jul-11,31-Dec-99
amgen,1508315516,KANJINTI,0.905626,1-Jul-11,31-Dec-99
amgen,1508315516,MVASI,0.974874,1-Jul-11,31-Dec-99
amgen,1508315516,NEULASTA,0.959064,1-Jul-11,31-Dec-99
amgen,1508315516,PROLIA,0.957961,1-Jul-11,31-Dec-99
amgen,1508345224,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1508345224,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1508345224,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1508345224,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1508345224,MVASI,1,1-Jun-20,31-Dec-99
amgen,1508345224,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1508345224,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1508345224,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1508345224,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1508345224,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1508457045,MVASI,0.73384,1-Oct-13,31-Dec-99
amgen,1508457045,NEULASTA,0.804878,1-Oct-13,31-Dec-99
amgen,1508494428,ARANESP,1,1-Jun-20,1-Jul-20
amgen,1508494428,AVSOLA,1,1-Jun-20,1-Jul-20
amgen,1508494428,ENBREL,1,1-Jun-20,1-Jul-20
amgen,1508494428,KANJINTI,1,1-Jun-20,1-Jul-20
amgen,1508494428,MVASI,1,1-Jun-20,1-Jul-20
amgen,1508494428,NEULASTA,1,1-Jun-20,1-Jul-20
amgen,1508494428,NEUPOGEN,1,1-Jun-20,1-Jul-20
amgen,1508494428,PROLIA,1,1-Jun-20,1-Jul-20
amgen,1508494428,RIABNI,1,1-Jun-20,1-Jul-20
amgen,1508494428,TEZSPIRE,1,1-Jun-20,1-Jul-20
amgen,1508810177,AVSOLA,1,30-Sep-10,31-Dec-99
amgen,1508810177,PROLIA,0.964157,30-Sep-10,31-Dec-99
amgen,1508832833,KANJINTI,0.925373,1-Jul-04,31-Dec-99
amgen,1508832833,MVASI,0.971962,1-Jul-04,31-Dec-99
amgen,1508835828,ARANESP,1.0125,1-Apr-06,31-Dec-99
amgen,1508835828,KANJINTI,0.997562,1-Apr-06,31-Dec-99
amgen,1508835828,MVASI,0.995308,1-Apr-06,31-Dec-99
amgen,1508835828,NEULASTA,0.972057,1-Apr-06,31-Dec-99
amgen,1508835828,NEUPOGEN,0.925925,1-Apr-06,31-Dec-99
amgen,1508835828,PROLIA,0.809765,1-Apr-06,31-Dec-99
amgen,1508835828,TEZSPIRE,0.816326,1-Apr-06,31-Dec-99
amgen,1508843566,ARANESP,0.91228,1-Jan-17,31-Dec-99
amgen,1508843566,KANJINTI,1.004237,1-Jan-17,31-Dec-99
amgen,1508843566,MVASI,0.782238,1-Jan-17,31-Dec-99
amgen,1508843566,PROLIA,0.960784,1-Jan-17,31-Dec-99
amgen,1508876319,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1508876319,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1508876319,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1508876319,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1508876319,MVASI,1,1-Jun-20,31-Dec-99
amgen,1508876319,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1508876319,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1508876319,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1508876319,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1508876319,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1508882911,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1508882911,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1508882911,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1508882911,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1508882911,MVASI,1,1-Jun-20,31-Dec-99
amgen,1508882911,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1508882911,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1508882911,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1508882911,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1508882911,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1508885633,ARANESP,0.978494,1-Apr-11,31-Dec-99
amgen,1508885633,PROLIA,1.008695,1-Apr-11,31-Dec-99
amgen,1508890450,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1508890450,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1508890450,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1508890450,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1508890450,MVASI,1,1-Jun-20,31-Dec-99
amgen,1508890450,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1508890450,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1508890450,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1508890450,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1508890450,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1508903394,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1508903394,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1508903394,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1508903394,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1508903394,MVASI,1,1-Jun-20,31-Dec-99
amgen,1508903394,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1508903394,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1508903394,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1508903394,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1508903394,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1508927831,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1508927831,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1508927831,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1508927831,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1508927831,MVASI,1,1-Jun-20,31-Dec-99
amgen,1508927831,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1508927831,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1508927831,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1508927831,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1508927831,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1508935891,MVASI,0.784856,1-Oct-06,31-Dec-99
amgen,1508935891,NEULASTA,0.941747,1-Oct-06,31-Dec-99
amgen,1508941097,TEZSPIRE,0.911392,1-Jan-18,31-Dec-99
amgen,1508948613,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1508948613,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1508948613,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1508948613,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1508948613,MVASI,1,1-Jun-20,31-Dec-99
amgen,1508948613,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1508948613,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1508948613,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1508948613,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1508948613,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1508952235,PROLIA,0.989266,1-Apr-07,31-Dec-99
amgen,1508956509,ARANESP,0.85386,1-Oct-03,31-Dec-99
amgen,1508956509,KANJINTI,0.812762,1-Oct-03,31-Dec-99
amgen,1508956509,MVASI,0.944516,1-Oct-03,31-Dec-99
amgen,1508956509,NEULASTA,0.955351,1-Oct-03,31-Dec-99
amgen,1508956509,NEUPOGEN,0.917968,1-Oct-03,31-Dec-99
amgen,1508956509,PROLIA,0.864695,1-Oct-03,31-Dec-99
amgen,1508956509,TEZSPIRE,0.930835,1-Oct-03,31-Dec-99
amgen,1508957572,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1508957572,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1508957572,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1508957572,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1508957572,MVASI,1,1-Jun-20,31-Dec-99
amgen,1508957572,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1508957572,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1508957572,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1508957572,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1508957572,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1508957747,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1508957747,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1508957747,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1508957747,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1508957747,MVASI,1,1-Jun-20,31-Dec-99
amgen,1508957747,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1508957747,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1508957747,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1508957747,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1508957747,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1508964123,PROLIA,0.816513,29-Sep-10,31-Dec-99
amgen,1508964883,AVSOLA,0.948186,1-Apr-11,31-Dec-99
amgen,1508968751,ARANESP,0.927102,1-Dec-92,31-Dec-99
amgen,1508968751,ENBREL,0.907997,1-Dec-92,31-Dec-99
amgen,1508968751,KANJINTI,0.83082,1-Dec-92,31-Dec-99
amgen,1508968751,MVASI,0.994962,1-Dec-92,31-Dec-99
amgen,1508968751,NEULASTA,0.954944,1-Dec-92,31-Dec-99
amgen,1508968751,PROLIA,0.862308,1-Dec-92,31-Dec-99
amgen,1508968751,TEZSPIRE,0.867724,1-Dec-92,31-Dec-99
amgen,1508968819,PROLIA,0.969696,1-Apr-13,31-Dec-99
amgen,1518000686,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1518000686,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1518000686,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1518000686,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1518000686,MVASI,1,1-Jun-20,31-Dec-99
amgen,1518000686,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1518000686,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1518000686,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1518000686,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1518000686,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1518032622,NEULASTA,0.799377,1-Apr-04,31-Dec-99
amgen,1518037886,ARANESP,1,1-Nov-22,31-Dec-99
amgen,1518037886,AVSOLA,1,1-Nov-22,31-Dec-99
amgen,1518037886,ENBREL,1,1-Nov-22,31-Dec-99
amgen,1518037886,KANJINTI,1,1-Nov-22,31-Dec-99
amgen,1518037886,MVASI,1,1-Nov-22,31-Dec-99
amgen,1518037886,NEULASTA,1,1-Nov-22,31-Dec-99
amgen,1518037886,NEUPOGEN,1,1-Nov-22,31-Dec-99
amgen,1518037886,PROLIA,1,1-Nov-22,31-Dec-99
amgen,1518037886,RIABNI,1,1-Nov-22,31-Dec-99
amgen,1518037886,TEZSPIRE,1,1-Nov-22,31-Dec-99
amgen,1518042175,ARANESP,0.786231,1-Jul-04,31-Dec-99
amgen,1518042175,KANJINTI,0.981904,1-Jul-04,31-Dec-99
amgen,1518042175,MVASI,0.978533,1-Jul-04,31-Dec-99
amgen,1518042175,NEULASTA,0.946493,1-Jul-04,31-Dec-99
amgen,1518061928,AVSOLA,0.923857,1-Apr-03,31-Dec-99
amgen,1518061928,KANJINTI,0.865868,1-Apr-03,31-Dec-99
amgen,1518061928,MVASI,0.886766,1-Apr-03,31-Dec-99
